"GEO_ID","NAME","B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M"
"id","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Not Hispanic or Latino:","Margin of Error!!Total:!!Not Hispanic or Latino:","Estimate!!Total:!!Not Hispanic or Latino:!!White alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!White alone","Estimate!!Total:!!Not Hispanic or Latino:!!Black or African American alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Black or African American alone","Estimate!!Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Estimate!!Total:!!Not Hispanic or Latino:!!Asian alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Asian alone","Estimate!!Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Not Hispanic or Latino:!!Some other race alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Some other race alone","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Estimate!!Total:!!Hispanic or Latino:","Margin of Error!!Total:!!Hispanic or Latino:","Estimate!!Total:!!Hispanic or Latino:!!White alone","Margin of Error!!Total:!!Hispanic or Latino:!!White alone","Estimate!!Total:!!Hispanic or Latino:!!Black or African American alone","Margin of Error!!Total:!!Hispanic or Latino:!!Black or African American alone","Estimate!!Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Estimate!!Total:!!Hispanic or Latino:!!Asian alone","Margin of Error!!Total:!!Hispanic or Latino:!!Asian alone","Estimate!!Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Hispanic or Latino:!!Some other race alone","Margin of Error!!Total:!!Hispanic or Latino:!!Some other race alone","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races"
"1500000US060014515033","Block Group 3, Census Tract 4515.03, Alameda County, California","633","373","633","373","488","378","0","12","0","12","82","74","0","12","0","12","63","79","0","12","63","79","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US060014515034","Block Group 4, Census Tract 4515.03, Alameda County, California","822","414","374","164","309","178","30","35","0","12","19","33","16","25","0","12","0","12","0","12","0","12","448","377","405","378","0","12","21","33","0","12","0","12","0","12","22","35","0","12","22","35"
"1500000US060014515041","Block Group 1, Census Tract 4515.04, Alameda County, California","1709","118","1383","113","932","142","17","30","0","12","409","153","0","12","16","24","9","11","0","12","9","11","326","157","203","96","0","12","0","12","0","12","0","12","106","125","17","27","0","12","17","27"
"1500000US060014515051","Block Group 1, Census Tract 4515.05, Alameda County, California","1247","205","1220","204","906","178","0","12","10","17","259","117","0","12","0","12","45","42","0","12","45","42","27","31","27","31","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US060014515052","Block Group 2, Census Tract 4515.05, Alameda County, California","2171","267","1721","219","1675","223","33","52","0","12","4","8","0","12","0","12","9","15","0","12","9","15","450","166","404","162","0","12","11","17","0","12","0","12","0","12","35","54","35","54","0","12"
"1500000US060014515061","Block Group 1, Census Tract 4515.06, Alameda County, California","2083","292","1458","236","1151","213","36","50","0","12","188","132","37","62","0","12","46","55","0","12","46","55","625","246","445","259","0","12","0","12","0","12","0","12","132","134","48","58","46","58","2","4"
"1500000US060014515062","Block Group 2, Census Tract 4515.06, Alameda County, California","1302","435","569","265","336","211","164","226","0","12","55","88","0","12","14","27","0","12","0","12","0","12","733","361","582","322","0","12","0","12","0","12","45","71","94","130","12","23","12","23","0","12"
"1500000US060014516011","Block Group 1, Census Tract 4516.01, Alameda County, California","1504","228","1338","219","1231","211","0","12","0","12","58","45","18","29","15","23","16","17","0","12","16","17","166","105","80","73","0","12","0","12","0","12","0","12","86","97","0","12","0","12","0","12"
"1500000US060014516012","Block Group 2, Census Tract 4516.01, Alameda County, California","3858","264","3452","259","2965","246","9","20","0","12","411","101","6","10","0","12","61","61","0","12","61","61","406","112","311","101","0","12","0","12","12","18","0","12","45","39","38","45","38","45","0","12"
"1500000US060014516021","Block Group 1, Census Tract 4516.02, Alameda County, California","2396","392","1886","311","1590","300","68","84","0","12","175","147","0","12","0","12","53","48","0","12","53","48","510","277","361","214","10","23","0","12","0","12","0","12","104","125","35","55","0","12","35","55"
"1500000US060014516022","Block Group 2, Census Tract 4516.02, Alameda County, California","1135","318","962","240","809","215","0","12","0","12","14","22","9","15","0","12","130","116","0","12","130","116","173","130","173","130","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US060014516023","Block Group 3, Census Tract 4516.02, Alameda County, California","1745","386","1531","352","1262","316","34","51","10","16","107","130","10","23","0","12","108","85","46","81","62","52","214","153","194","150","0","12","0","12","0","12","0","12","20","34","0","12","0","12","0","12"
"1500000US060014516024","Block Group 4, Census Tract 4516.02, Alameda County, California","1533","406","1312","391","1063","359","24","35","0","12","151","165","0","12","0","12","74","85","48","74","26","43","221","192","194","188","0","12","0","12","0","12","0","12","24","38","3","6","3","6","0","12"
"1500000US060014517011","Block Group 1, Census Tract 4517.01, Alameda County, California","1002","293","762","169","616","155","29","42","0","12","72","69","0","12","0","12","45","53","0","12","45","53","240","237","240","237","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US060014517012","Block Group 2, Census Tract 4517.01, Alameda County, California","1298","281","1192","289","969","288","0","12","0","12","86","60","28","45","0","12","109","91","5","10","104","94","106","77","89","71","0","12","0","12","0","12","0","12","9","14","8","19","0","12","8","19"
"1500000US060014517013","Block Group 3, Census Tract 4517.01, Alameda County, California","812","195","702","184","645","176","5","13","5","9","14","16","0","12","0","12","33","38","0","12","33","38","110","72","60","49","0","12","0","12","0","12","0","12","13","17","37","43","37","43","0","12"
"1500000US060014517031","Block Group 1, Census Tract 4517.03, Alameda County, California","1667","238","1301","218","959","191","0","12","0","12","235","132","0","12","0","12","107","104","0","12","107","104","366","154","223","115","0","12","0","12","0","12","0","12","13","23","130","96","11","17","119","95"
"1500000US060014517032","Block Group 2, Census Tract 4517.03, Alameda County, California","2413","242","1989","201","1447","172","0","12","13","21","457","152","0","12","0","12","72","59","0","12","72","59","424","184","327","184","0","12","0","12","0","12","0","12","61","62","36","37","36","37","0","12"
"1500000US060014517041","Block Group 1, Census Tract 4517.04, Alameda County, California","1214","247","988","215","806","194","0","12","0","12","109","64","20","23","0","12","53","31","0","12","53","31","226","144","214","142","0","12","0","12","0","12","0","12","12","18","0","12","0","12","0","12"
"1500000US060014517042","Block Group 2, Census Tract 4517.04, Alameda County, California","2498","323","2273","308","1980","281","0","12","0","12","219","139","40","62","0","12","34","36","0","12","34","36","225","114","216","111","0","12","0","12","0","12","0","12","0","12","9","14","0","12","9","14"
"1500000US060014517043","Block Group 3, Census Tract 4517.04, Alameda County, California","807","212","662","197","479","156","17","28","10","15","47","60","0","12","0","12","109","117","0","12","109","117","145","93","111","91","0","12","11","18","0","12","0","12","16","26","7","13","0","12","7","13"
"1500000US060019819001","Block Group 1, Census Tract 9819, Alameda County, California","58","43","50","40","50","40","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8","12","8","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US060019820001","Block Group 1, Census Tract 9820, Alameda County, California","63","28","55","29","10","13","23","26","2","3","20","23","0","12","0","12","0","12","0","12","0","12","8","9","4","6","0","12","0","12","0","12","0","12","0","12","4","6","4","6","0","12"
"1500000US060019832001","Block Group 1, Census Tract 9832, Alameda County, California","583","68","536","71","308","59","53","38","9","12","138","47","3","4","5","8","20","14","0","12","20","14","47","34","33","28","0","12","0","12","0","12","0","12","14","20","0","12","0","12","0","12"
"1500000US060019900000","Block Group 0, Census Tract 9900, Alameda County, California","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US060133010001","Block Group 1, Census Tract 3010, Contra Costa County, California","942","361","666","308","609","284","30","47","0","12","27","39","0","12","0","12","0","12","0","12","0","12","276","240","187","222","50","78","0","12","0","12","0","12","39","48","0","12","0","12","0","12"
"1500000US060133010002","Block Group 2, Census Tract 3010, Contra Costa County, California","1219","395","868","350","827","356","20","32","0","12","0","12","0","12","0","12","21","31","0","12","21","31","351","322","0","12","0","12","0","12","0","12","0","12","351","322","0","12","0","12","0","12"
"1500000US060133010003","Block Group 3, Census Tract 3010, Contra Costa County, California","2989","317","2469","319","1769","336","412","294","0","12","118","98","0","12","94","85","76","58","27","42","49","44","520","164","400","164","7","13","0","12","0","12","0","12","37","50","76","63","32","38","44","53"
"1500000US060133020051","Block Group 1, Census Tract 3020.05, Contra Costa County, California","1841","622","1479","461","959","409","214","166","0","12","44","59","137","184","0","12","125","150","0","12","125","150","362","500","362","500","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US060133020052","Block Group 2, Census Tract 3020.05, Contra Costa County, California","2410","851","1900","819","839","372","813","634","11","18","69","90","0","12","0","12","168","125","0","12","168","125","510","435","195","245","0","12","0","12","0","12","0","12","315","415","0","12","0","12","0","12"
"1500000US060133020053","Block Group 3, Census Tract 3020.05, Contra Costa County, California","2073","663","1091","413","836","361","46","55","24","38","109","151","0","12","0","12","76","106","0","12","76","106","982","608","685","625","27","43","0","12","0","12","0","12","270","227","0","12","0","12","0","12"
"1500000US060133020054","Block Group 4, Census Tract 3020.05, Contra Costa County, California","966","566","394","241","338","229","0","12","0","12","44","45","12","20","0","12","0","12","0","12","0","12","572","537","210","209","0","12","0","12","0","12","0","12","362","503","0","12","0","12","0","12"
"1500000US060133020061","Block Group 1, Census Tract 3020.06, Contra Costa County, California","1086","282","657","257","500","180","100","167","0","12","30","44","0","12","0","12","27","31","0","12","27","31","429","265","348","262","0","12","22","34","0","12","0","12","59","63","0","12","0","12","0","12"
"1500000US060133020062","Block Group 2, Census Tract 3020.06, Contra Costa County, California","2689","335","1794","274","1283","282","131","115","0","12","253","100","0","12","0","12","127","103","0","12","127","103","895","258","476","239","19","28","24","28","0","12","0","12","269","176","107","100","94","95","13","21"
"1500000US060133020071","Block Group 1, Census Tract 3020.07, Contra Costa County, California","3506","429","2645","332","1771","263","303","201","48","73","292","148","0","12","0","12","231","166","0","12","231","166","861","387","328","147","0","12","0","12","0","12","0","12","365","314","168","150","8","13","160","149"
"1500000US060133020072","Block Group 2, Census Tract 3020.07, Contra Costa County, California","3146","577","1430","393","847","251","227","175","20","29","138","169","140","185","0","12","58","51","0","12","58","51","1716","597","512","354","0","12","0","12","0","12","0","12","1192","729","12","20","12","20","0","12"
"1500000US060133020081","Block Group 1, Census Tract 3020.08, Contra Costa County, California","3234","699","2012","552","963","408","261","210","0","12","533","288","0","12","0","12","255","213","0","12","255","213","1222","699","513","359","0","12","4","7","0","12","0","12","606","580","99","102","43","52","56","81"
"1500000US060133020082","Block Group 2, Census Tract 3020.08, Contra Costa County, California","5547","702","3211","576","2081","517","685","286","73","107","32","38","88","139","0","17","252","160","0","17","252","160","2336","573","922","509","0","17","82","121","0","17","0","17","1168","689","164","130","71","84","93","109"
"1500000US060133020091","Block Group 1, Census Tract 3020.09, Contra Costa County, California","3320","585","2602","547","798","323","958","397","0","12","605","314","0","12","0","12","241","215","31","37","210","212","718","264","292","161","0","12","0","12","0","12","0","12","362","225","64","58","53","57","11","17"
"1500000US060133020092","Block Group 2, Census Tract 3020.09, Contra Costa County, California","3959","682","2505","532","787","219","549","387","0","12","1067","302","0","12","0","12","102","73","8","15","94","71","1454","766","202","157","15","24","0","12","0","12","9","16","1147","773","81","78","13","19","68","71"
"1500000US060133020101","Block Group 1, Census Tract 3020.10, Contra Costa County, California","3241","707","1890","452","1579","362","55","102","8","13","79","68","15","26","0","12","154","192","0","12","154","192","1351","526","692","398","55","92","0","12","0","12","0","12","547","494","57","102","57","102","0","12"
"1500000US060133020102","Block Group 2, Census Tract 3020.10, Contra Costa County, California","2052","582","908","339","860","318","0","12","0","12","0","12","0","12","0","12","48","89","0","12","48","89","1144","607","206","119","53","98","109","182","0","12","0","12","663","438","113","132","0","12","113","132"
"1500000US060133020103","Block Group 3, Census Tract 3020.10, Contra Costa County, California","1891","503","1424","412","1094","379","286","243","0","12","5","15","0","12","0","12","39","65","0","12","39","65","467","354","283","293","29","46","0","12","0","12","0","12","72","114","83","135","0","12","83","135"
"1500000US060133020104","Block Group 4, Census Tract 3020.10, Contra Costa County, California","4583","824","3754","704","1908","446","150","154","0","12","856","582","0","12","9","17","831","450","0","12","831","450","829","406","304","287","137","203","0","12","0","12","0","12","139","172","249","263","155","240","94","109"
"1500000US060133031021","Block Group 1, Census Tract 3031.02, Contra Costa County, California","6799","792","4993","633","3350","506","702","166","0","17","668","357","0","17","0","17","273","205","0","17","273","205","1806","692","844","364","75","84","0","17","23","36","0","17","695","599","169","153","92","116","77","86"
"1500000US060133031022","Block Group 2, Census Tract 3031.02, Contra Costa County, California","2826","562","2075","485","994","273","234","163","0","12","690","463","0","12","51","82","106","100","0","12","106","100","751","314","512","281","0","12","0","12","0","12","0","12","197","222","42","48","31","46","11","18"
"1500000US060133031031","Block Group 1, Census Tract 3031.03, Contra Costa County, California","2198","647","1260","323","1204","311","0","12","0","12","35","42","0","12","0","12","21","35","21","35","0","12","938","499","387","247","0","12","90","138","0","12","0","12","428","488","33","36","13","16","20","32"
"1500000US060133031032","Block Group 2, Census Tract 3031.03, Contra Costa County, California","3244","806","1889","507","1220","460","358","255","0","12","263","226","0","12","0","12","48","72","0","12","48","72","1355","663","380","320","283","412","0","12","0","12","0","12","692","517","0","12","0","12","0","12"
"1500000US060133031033","Block Group 3, Census Tract 3031.03, Contra Costa County, California","3651","580","2754","525","1627","427","205","200","33","41","683","313","0","12","0","12","206","133","0","12","206","133","897","360","404","236","0","12","0","12","0","12","0","12","304","207","189","153","189","153","0","12"
